0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
0.18489,0.25642,0.32227,0.15948,0.28597,0.32227,0.16058,0.25642,0.28597,0.30313,1.0,0.14593,0.32227,0.32227,0.01308,0.25642,0.32227,0.32227,0.21092,0.17758,0.27049,0.19296,0.32227,0.34383,0.32227,0.02816,0.32227,0.18031,0.14522,0.30313,0.17411,0.32227,0.30313,0.20162,0.27049,0.30313,0.32227,0.25642,0.1357,0.32227,0.01308,0.24358,0.28597,0.21092,0.16857,0.32227,0.32227,0.32227,0.32227,0.32227,0.14665,0.30313,0.09486,0.06086,0.12531,0.21458,2e-05,0.30313,0.30313,0.30313,0.30313,0.17192,0.32227,0.00289,0.30313,0.11822,0.32227,0.13767,0.34383,0.24358,0.28597,0.18669,0.32227,0.27049,0.12652,0.25642,0.2318,0.34383,0.27049,0.13619,0.24358,0.01049,0.09469,0.32227,0.22095,0.32227,0.32227,0.27049,0.13892,0.13189,0.27049,0.25642,0.25642,0.04882,0.27049,0.24358,0.32227,0.28597,0.28597,0.14973,0.14666,0.32227,0.15149,0.32227,0.16362,0.1683,0.16294,0.20162,0.30313,0.17734,0.15499,0.36838,0.25642,0.30313,0.32227,0.14593,0.28597,0.25642,0.18458,0.28597,0.27049,0.30313,0.25642,0.30313,0.28597,0.27049,0.32227,0.32227,0.28597,0.32227,0.15737,0.24358,0.21092,0.30313,0.30313,0.32227,0.17734,0.28597,0.32227,0.16878,0.32227,0.28597,0.15149,0.30313,0.17009,0.1107,0.02252,0.30313,0.32227,0.28597,0.30313,0.24358,0.14806,0.06768,0.32227,0.32227,0.28597,0.24358,0.08415,0.32227,0.04882,0.28597,0.27049,0.2318,0.0795,0.32227,0.15305,0.11437,0.16906,0.32227,0.13099,0.30313,0.25642,0.32227,0.16889,0.32227,0.28597,0.24358,0.32227,0.32227,0.17017,0.04568,0.30313,0.27049,0.30313,0.14693,0.30313,0.30313,0.15952,0.00796,0.32227,3e-05,0.12429,0.30313,0.32227,0.30313,0.1018,0.06086,0.06086,0.30313,0.32227,0.27049,0.08415,0.32227,0.32227,0.1072,0.27049,0.15705,0.27049,0.28597,0.16584,0.30313,0.15626,0.15469,0.17734,0.16455,0.32227,0.32227,0.32227,0.08178,0.04958,0.16734,0.25642,0.13892,0.24358,0.28597,0.32227,0.24358,0.34383,0.32227,0.27049,0.06423,0.17705,0.2318,0.30313,0.32227,0.17873,0.07316,0.15916,0.28597,0.30313,0.27049,0.32227,0.25642,0.28597,0.32227,0.20162,0.24358,0.20162,0.25642,0.32227,0.32227,0.24358,0.15858,0.13436,0.28597,0.0013,0.01979,0.30313,0.24992,0.24358,0.32227,0.32227,0.30313,0.16306
0.12652,0.16362,0.19296,0.18489,0.17734,0.19296,0.17734,0.16362,0.17734,0.18489,0.14593,1.0,0.19296,0.19296,0.01045,0.15149,0.17734,0.19296,0.14068,0.19296,0.17026,0.13099,0.19296,0.18489,0.19296,0.03567,0.21092,0.19296,0.17026,0.18489,0.19296,0.19296,0.18489,0.1357,0.17026,0.18489,0.19296,0.16362,0.09761,0.19296,0.01187,0.15737,0.17734,0.14068,0.19296,0.19296,0.19296,0.19296,0.19296,0.19296,0.17734,0.20162,0.12652,0.04769,0.15149,0.17734,2e-05,0.18489,0.17026,0.18489,0.18489,0.19296,0.19296,0.00303,0.18489,0.08663,0.19296,0.17026,0.18489,0.15737,0.16362,0.17734,0.19296,0.17026,0.10386,0.16362,0.15149,0.18489,0.17026,0.16362,0.14593,0.00094,0.07121,0.19296,0.14593,0.19296,0.19296,0.17026,0.17026,0.16362,0.17026,0.16362,0.17734,0.03889,0.17026,0.15737,0.19296,0.17734,0.19296,0.17734,0.17734,0.19296,0.1072,0.19296,0.11437,0.19296,0.19296,0.1357,0.18489,0.12227,0.18489,0.19296,0.17734,0.18489,0.19296,0.10386,0.17734,0.17734,0.19296,0.17734,0.17026,0.18489,0.13099,0.18489,0.17734,0.17026,0.19296,0.19296,0.17734,0.19296,0.1107,0.15737,0.14068,0.18489,0.18489,0.19296,0.12227,0.17734,0.19296,0.18489,0.19296,0.17734,0.11437,0.18489,0.19296,0.08178,0.02091,0.18489,0.19296,0.17734,0.18489,0.15737,0.17734,0.08663,0.19296,0.19296,0.17734,0.15737,0.06406,0.19296,0.03889,0.17734,0.17026,0.15149,0.06086,0.19296,0.15737,0.08415,0.18489,0.19296,0.09469,0.18489,0.16362,0.19296,0.19296,0.19296,0.17734,0.15737,0.19296,0.19296,0.19296,0.05244,0.18489,0.17026,0.18489,0.17734,0.18489,0.18489,0.18489,0.0082,0.19296,3e-05,0.15737,0.18489,0.19296,0.18489,0.12652,0.04999,0.04552,0.18489,0.19296,0.17026,0.06406,0.17734,0.19296,0.0795,0.17026,0.18489,0.17026,0.17734,0.19296,0.18489,0.18489,0.18489,0.12227,0.19296,0.19296,0.19296,0.19296,0.06243,0.05786,0.19296,0.16362,0.17026,0.15737,0.17734,0.19296,0.15737,0.18489,0.19296,0.17026,0.07316,0.19296,0.15149,0.18489,0.19296,0.19296,0.06575,0.17734,0.17734,0.18489,0.17026,0.19296,0.16362,0.17734,0.19296,0.1357,0.14593,0.1357,0.16362,0.19296,0.19296,0.14593,0.18489,0.15149,0.17734,0.00136,0.01875,0.18489,0.18489,0.15737,0.19296,0.19296,0.18489,0.19296
0.25642,0.3967,0.58637,0.52008,0.47006,0.58637,0.31836,0.22444,0.47006,0.28613,0.32227,0.19296,1.0,0.58637,0.01375,0.34383,0.47006,0.58637,0.30313,0.58637,0.42998,0.27049,0.58637,0.52008,0.58637,0.04552,0.58637,0.58637,0.42998,0.52008,0.58637,0.58637,0.52008,0.28597,0.42998,0.52008,0.58637,0.3967,0.17734,0.58637,0.01421,0.36838,0.47006,0.30313,0.58637,0.58637,0.58637,0.58637,0.58637,0.58637,0.47006,0.52008,0.25642,0.07316,0.34383,0.47006,2e-05,0.52008,0.42998,0.52008,0.52008,0.58637,0.58637,0.00292,0.49338,0.15149,0.58637,0.42998,0.52008,0.36838,0.3967,0.47006,0.30065,0.42998,0.15149,0.22538,0.34383,0.52008,0.42998,0.3967,0.32227,0.00099,0.11822,0.58637,0.32227,0.58637,0.58637,0.42998,0.42998,0.3967,0.42998,0.3967,0.3967,0.05786,0.42998,0.36838,0.58637,0.47006,0.47006,0.26951,0.47006,0.58637,0.20162,0.58637,0.22095,0.58637,0.58637,0.28597,0.52008,0.24358,0.52008,0.58637,0.3967,0.52008,0.58637,0.19296,0.47006,0.3967,0.58637,0.47006,0.42998,0.52008,0.27049,0.52008,0.47006,0.42998,0.58637,0.58637,0.47006,0.58637,0.2318,0.23591,0.30313,0.31177,0.52008,0.58637,0.17352,0.47006,0.58637,0.52008,0.58637,0.47006,0.20162,0.52008,0.58637,0.14068,0.02477,0.52008,0.58637,0.47006,0.52008,0.36838,0.47006,0.13099,0.58637,0.58637,0.47006,0.36838,0.10386,0.58637,0.05786,0.47006,0.42998,0.34383,0.08663,0.58637,0.36838,0.14593,0.52008,0.58637,0.17026,0.52008,0.3967,0.58637,0.58637,0.58637,0.47006,0.36838,0.58637,0.58637,0.58637,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.52008,0.00857,0.58637,3e-05,0.36838,0.52008,0.58637,0.52008,0.14934,0.06658,0.06932,0.52008,0.58637,0.42998,0.10386,0.47006,0.58637,0.1357,0.42998,0.27413,0.42998,0.47006,0.58637,0.52008,0.52008,0.52008,0.24358,0.58637,0.58637,0.31032,0.58637,0.10067,0.09189,0.58637,0.3967,0.42998,0.36838,0.47006,0.58637,0.36838,0.52008,0.58637,0.42998,0.11437,0.58637,0.34383,0.52008,0.58637,0.58637,0.1072,0.47006,0.47006,0.52008,0.42998,0.58637,0.3967,0.47006,0.58637,0.28597,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.52008,0.34383,0.47006,0.00134,0.02574,0.52008,0.52008,0.36838,0.58637,0.58637,0.52008,0.30003
0.19964,0.24794,0.58637,0.52008,0.47006,0.58637,0.47006,0.25526,0.46836,0.31695,0.32227,0.19296,0.58637,1.0,0.01375,0.19631,0.47006,0.34237,0.30313,0.58637,0.36831,0.28856,0.44651,0.52008,0.44536,0.04552,0.58637,0.58637,0.42998,0.30692,0.58637,0.38293,0.28525,0.15799,0.4073,0.52008,0.58637,0.3967,0.16173,0.58637,0.05656,0.36838,0.47006,0.27656,0.58637,0.58637,0.30658,0.58637,0.40088,0.58637,0.47006,0.52008,0.25642,0.07316,0.34383,0.47006,2e-05,0.52008,0.42998,0.52008,0.52008,0.58637,0.58637,0.003,0.52008,0.1465,0.44536,0.23923,0.42671,0.36838,0.3967,0.47006,0.30701,0.36717,0.15149,0.28103,0.21122,0.52008,0.42998,0.3967,0.32227,0.00101,0.11822,0.34277,0.32227,0.34093,0.3524,0.27452,0.25203,0.23539,0.42998,0.3967,0.25432,0.04986,0.3279,0.29709,0.39651,0.33835,0.47006,0.26415,0.27206,0.42399,0.40663,0.44536,0.22338,0.58637,0.36526,0.28597,0.52008,0.24358,0.52008,0.33564,0.24081,0.52008,0.58637,0.19296,0.28461,0.22074,0.58637,0.47006,0.3822,0.29576,0.27049,0.52008,0.38835,0.24402,0.41183,0.58637,0.26406,0.52652,0.21092,0.36838,0.2398,0.52008,0.41222,0.3524,0.24358,0.47006,0.58637,0.52008,0.33215,0.33835,0.20162,0.52008,0.58637,0.12955,0.02477,0.52008,0.58637,0.47006,0.299,0.22315,0.47006,0.13099,0.42454,0.33977,0.30646,0.26442,0.10386,0.58637,0.05786,0.28095,0.31571,0.34383,0.08663,0.58637,0.36838,0.29436,0.52008,0.58637,0.17026,0.33431,0.28358,0.33049,0.38151,0.58637,0.47006,0.36838,0.59901,0.57097,0.58637,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.52008,0.00857,0.51459,0.01088,0.26905,0.41546,0.58637,0.31004,0.25642,0.07316,0.06932,0.52008,0.37165,0.22303,0.10386,0.47006,0.58637,0.28925,0.42998,0.52008,0.31634,0.28461,0.58637,0.30154,0.52008,0.52008,0.24358,0.39501,0.58637,0.58637,0.44597,0.37642,0.09189,0.58637,0.24794,0.25203,0.28451,0.31513,0.58637,0.25281,0.28875,0.33604,0.42998,0.11437,0.58637,0.30215,0.33159,0.58637,0.58637,0.1072,0.47006,0.47006,0.30022,0.28447,0.58637,0.30119,0.24602,0.58637,0.28597,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.52008,0.34383,0.45643,0.00137,0.02574,0.30963,0.52008,0.19223,0.30286,0.58637,0.34035,0.31022
0.01149,0.01287,0.01375,0.01352,0.01421,0.01375,0.01421,0.03307,0.0133,0.0334,0.01308,0.01045,0.01375,0.01375,1.0,0.08103,0.0133,0.01375,0.0147,0.01375,0.04044,0.04079,0.04055,0.03378,0.01375,0.00521,0.01375,0.01421,0.04124,0.01445,0.01375,0.01375,0.01352,0.01187,0.01308,0.11567,0.01375,0.0147,0.067,0.01375,0.00268,0.04022,0.09092,0.01246,0.01375,0.01375,0.01375,0.01375,0.01375,0.01375,0.0133,0.01352,0.01352,0.00718,0.01246,0.10665,2e-05,0.01352,0.04143,0.01352,0.01352,0.16057,0.01375,0.00185,0.01352,0.01113,0.01375,0.01495,0.01445,0.01308,0.31792,0.0147,0.01421,0.01352,0.01226,0.01375,0.01754,0.01352,0.14984,0.01287,0.01226,0.00094,0.15552,0.01375,0.01226,0.03121,0.01375,0.01445,0.01398,0.01287,0.02923,0.02862,0.07862,0.1625,0.01398,0.01445,0.04994,0.04994,0.0133,0.0133,0.01375,0.01375,0.01062,0.01375,0.0152,0.02287,0.03702,0.04165,0.01352,0.01421,0.01352,0.07899,0.07876,0.01352,0.01375,0.01079,0.0133,0.04453,0.01375,0.01375,0.04422,0.16828,0.15468,0.01352,0.04055,0.01352,0.01375,0.11822,0.01421,0.01375,0.01113,0.01266,0.01206,0.01352,0.01352,0.01375,0.0133,0.07048,0.10687,0.01352,0.01375,0.04972,0.01096,0.01445,0.01375,0.00953,0.00832,0.01352,0.01375,0.0629,0.01352,0.01266,0.01375,0.01013,0.01375,0.03541,0.0133,0.04032,0.0147,0.15552,0.19889,0.01421,0.01445,0.01246,0.01168,0.01421,0.01266,0.04994,0.01398,0.01375,0.04789,0.03782,0.01287,0.03013,0.04001,0.08327,0.11915,0.07423,0.01375,0.01375,0.01375,0.02823,0.12494,0.01398,0.02354,0.0133,0.01352,0.22758,0.01352,0.00169,0.05018,2e-05,0.03316,0.03799,0.01375,0.01352,0.01187,0.01809,0.11571,0.11141,0.04737,0.01308,0.01809,0.04877,0.01421,0.04891,0.01308,0.01398,0.01308,0.0133,0.01375,0.01881,0.01352,0.01352,0.01131,0.01375,0.14216,0.04416,0.01421,0.01149,0.00784,0.01375,0.01287,0.01352,0.04518,0.03737,0.01375,0.05336,0.01918,0.07969,0.01398,0.01352,0.01375,0.01246,0.04044,0.01375,0.01375,0.01045,0.01375,0.0133,0.01398,0.01308,0.02396,0.01287,0.02958,0.01375,0.01352,0.09081,0.06083,0.0147,0.07444,0.01375,0.07824,0.01398,0.02546,0.04994,0.00093,0.00558,0.01352,0.01445,0.01398,0.01375,0.01421,0.07505,0.02157
0.10869,0.15498,0.34383,0.32227,0.30313,0.34383,0.30313,0.16232,0.18875,0.18821,0.25642,0.15149,0.34383,0.19631,0.08103,1.0,0.34383,0.34383,0.22095,0.34383,0.17463,0.13245,0.20356,0.17983,0.19631,0.03976,0.34383,0.34383,0.17654,0.32227,0.34383,0.18712,0.32227,0.21092,0.15819,0.20591,0.34383,0.27049,0.12265,0.34383,0.04332,0.1472,0.18845,0.13146,0.34383,0.34383,0.34383,0.34383,0.19055,0.34383,0.34383,0.32227,0.21092,0.06243,0.24358,0.25156,2e-05,0.32227,0.18635,0.32227,0.32227,0.23193,0.34383,0.00272,0.32227,0.12227,0.19631,0.28597,0.19833,0.25642,0.20764,0.30313,0.34383,0.16738,0.12227,0.15423,0.16102,0.32227,0.20282,0.27049,0.2318,0.00095,0.10488,0.19165,0.2318,0.19281,0.34383,0.1621,0.28597,0.27049,0.15938,0.18249,0.24433,0.20009,0.16113,0.14636,0.21246,0.1921,0.30313,0.17395,0.30313,0.19198,0.11227,0.19631,0.10449,0.20989,0.20188,0.1311,0.32227,0.18489,0.32227,0.26405,0.20094,0.32227,0.34383,0.15149,0.1713,0.1807,0.34383,0.30313,0.19733,0.21846,0.17787,0.32227,0.18321,0.16372,0.19205,0.25763,0.1723,0.20911,0.16362,0.28597,0.12548,0.32227,0.18553,0.21397,0.18489,0.18146,0.21358,0.32227,0.1997,0.1921,0.15737,0.32227,0.34383,0.09924,0.0221,0.32227,0.34383,0.17951,0.18892,0.15599,0.30313,0.11437,0.20212,0.21879,0.16378,0.16106,0.08663,0.22799,0.08707,0.18645,0.16063,0.24358,0.07316,0.34383,0.28597,0.09965,0.32227,0.34383,0.10153,0.19189,0.19827,0.19352,0.20461,0.20648,0.4967,0.14616,0.2055,0.1935,0.34383,0.05358,0.23107,0.28597,0.17266,0.30313,0.32227,0.30965,0.32227,0.00784,0.21246,0.00814,0.15532,0.1907,0.34383,0.19833,0.19296,0.06243,0.09954,0.21156,0.2068,0.14873,0.08663,0.25763,0.34383,0.09589,0.28597,0.32227,0.21442,0.1713,0.34383,0.17542,0.36838,0.32227,0.18489,0.18972,0.2514,0.19253,0.34383,0.06647,0.0773,0.34383,0.15498,0.28597,0.17269,0.18831,0.34383,0.18353,0.17036,0.23809,0.28597,0.09469,0.34383,0.14345,0.19278,0.34383,0.34383,0.0892,0.30313,0.30313,0.36838,0.15348,0.18421,0.15268,0.16796,0.34383,0.21092,0.1651,0.13254,0.27049,0.22799,0.34383,0.16106,0.32227,0.15602,0.1921,0.00126,0.02477,0.18087,0.32227,0.13396,0.17883,0.34383,0.21917,0.19181
0.2318,0.34383,0.47006,0.24308,0.3967,0.47006,0.3967,0.3967,0.3967,0.42998,0.32227,0.17734,0.47006,0.47006,0.0133,0.34383,1.0,0.44931,0.27049,0.47006,0.36838,0.24358,0.47006,0.42998,0.47006,0.04348,0.47006,0.47006,0.36838,0.42998,0.47006,0.47006,0.37341,0.25642,0.36838,0.42998,0.47006,0.34383,0.16362,0.47006,0.01375,0.32227,0.3967,0.27049,0.47006,0.47006,0.47006,0.47006,0.47006,0.47006,0.3967,0.42998,0.2318,0.06932,0.30313,0.47006,2e-05,0.42998,0.68561,0.42998,0.42998,0.47006,0.47006,0.00292,0.42998,0.14068,0.47006,0.36838,0.42998,0.32227,0.34383,0.3967,0.24759,0.36838,0.14068,0.34383,0.30313,0.42998,0.36838,0.34383,0.28597,0.0755,0.1107,0.47006,0.28597,0.47006,0.47006,0.36838,0.36838,0.34383,0.36838,0.34383,0.34383,0.05506,0.36838,0.32227,0.47006,0.3967,0.3967,0.3967,0.3967,0.39174,0.18489,0.47006,0.20162,0.47006,0.47006,0.25642,0.42998,0.22095,0.36267,0.58637,0.34383,0.42998,0.47006,0.17734,0.3967,0.34383,0.47006,0.3967,0.36838,0.42998,0.27049,0.42998,0.3967,0.36838,0.47006,0.47006,0.3967,0.58637,0.19296,0.32227,0.27049,0.42998,0.42998,0.47006,0.22095,0.3967,0.47006,0.42998,0.47006,0.47006,0.18489,0.42998,0.47006,0.13099,0.02384,0.42998,0.47006,0.3967,0.42998,0.32227,0.3967,0.12227,0.47006,0.47006,0.3967,0.32227,0.09761,0.47006,0.05506,0.3967,0.36838,0.30313,0.08178,0.47006,0.52008,0.1357,0.42998,0.47006,0.15737,0.42998,0.34383,0.47006,0.28265,0.47006,0.3967,0.32227,0.47006,0.47006,0.29701,0.0773,0.42998,0.36838,0.42998,0.3967,0.42998,0.42998,0.2434,0.00832,0.47006,3e-05,0.32227,0.42998,0.47006,0.42998,0.2318,0.07316,0.06575,0.42998,0.47006,0.36838,0.10386,0.3967,0.47006,0.12652,0.36838,0.42998,0.36838,0.3967,0.47006,0.42998,0.42998,0.42998,0.22095,0.47006,0.47006,0.47006,0.47006,0.09469,0.08663,0.47006,0.34383,0.36838,0.32227,0.3967,0.53503,0.36838,0.42998,0.47006,0.36838,0.1072,0.47006,0.34383,0.42998,0.47006,0.47006,0.10067,0.3967,0.3967,0.40648,0.36838,0.47006,0.34383,0.3967,0.47006,0.25642,0.28597,0.25642,0.34383,0.47006,0.47006,0.36838,0.42998,0.47006,0.3967,0.00134,0.02677,0.42998,0.42998,0.32227,0.47006,0.47006,0.42998,0.47006
0.15588,0.2357,0.58637,0.26708,0.47006,0.58637,0.47006,0.21668,0.30207,0.27837,0.32227,0.19296,0.58637,0.34237,0.01375,0.34383,0.44931,1.0,0.30313,0.58637,0.24063,0.16088,0.31883,0.52008,0.34237,0.04552,0.58637,0.58637,0.42998,0.32287,0.58637,0.32538,0.45625,0.16309,0.24718,0.52008,0.58637,0.3967,0.12315,0.58637,0.01421,0.36838,0.58637,0.19192,0.58637,0.58637,0.31112,0.58637,0.32794,0.58637,0.47006,0.52008,0.25642,0.07316,0.34383,0.47006,2e-05,0.52008,0.42998,0.52008,0.52008,0.58637,0.58637,0.003,0.52008,0.16105,0.34237,0.2515,0.32708,0.36838,0.3967,0.47006,0.31744,0.26417,0.15149,0.30617,0.22455,0.52008,0.42998,0.3967,0.32227,0.01964,0.11822,0.33053,0.32227,0.31842,0.37266,0.2628,0.26458,0.24794,0.42998,0.3967,0.23206,0.05786,0.25553,0.22473,0.32652,0.26836,0.58637,0.47006,0.28461,0.65,0.14471,0.34237,0.14691,0.58637,0.31641,0.28597,0.52008,0.24358,0.34276,0.58637,0.3967,0.52008,0.58637,0.19296,0.27237,0.23206,0.58637,0.47006,0.24402,0.30785,0.27049,0.52008,0.26067,0.42998,0.33149,0.58637,0.47006,0.36023,0.21092,0.36838,0.18321,0.52008,0.30922,0.58637,0.24358,0.47006,0.58637,0.52008,0.58637,0.26836,0.20162,0.52008,0.58637,0.14068,0.02477,0.52008,0.58637,0.47006,0.52008,0.36838,0.47006,0.13099,0.33149,0.32122,0.32085,0.21005,0.10386,0.58637,0.05786,0.47006,0.24748,0.34383,0.08663,0.58637,0.36838,0.1063,0.52008,0.58637,0.17026,0.28398,0.3967,0.30653,0.34033,0.58637,0.47006,0.36838,0.33709,0.33505,0.30943,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.26715,0.00857,0.32652,3e-05,0.22557,0.29784,0.58637,0.52008,0.25642,0.07316,0.06932,0.52008,0.33022,0.42998,0.10386,0.47006,0.58637,0.10119,0.42998,0.52008,0.42998,0.27237,0.58637,0.30766,0.52008,0.52008,0.24358,0.32603,0.58637,0.58637,0.349,0.09951,0.09189,0.58637,0.2357,0.26458,0.21341,0.25834,0.39319,0.2063,0.30331,0.58637,0.42998,0.11437,0.58637,0.21397,0.28568,0.58637,0.58637,0.1072,0.47006,0.47006,0.5448,0.24778,0.58637,0.23394,0.2516,0.58637,0.28597,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.52008,0.34383,0.26836,0.00134,0.02574,0.29739,0.52008,0.36838,0.58637,0.58637,0.29121,0.30781
0.17734,0.24358,0.30313,0.28597,0.27049,0.30313,0.27049,0.24358,0.27049,0.28597,0.21092,0.14068,0.30313,0.30313,0.0147,0.22095,0.27049,0.30313,1.0,0.30313,0.25642,0.18489,0.30313,0.28597,0.30313,0.03805,0.30313,0.30313,0.25642,0.28597,0.30313,0.30313,0.28597,0.19296,0.25642,0.28597,0.30313,0.17645,0.13099,0.30313,0.01246,0.12546,0.27049,0.20162,0.30313,0.30313,0.30313,0.30313,0.30313,0.17156,0.14933,0.16299,0.10021,0.08139,0.22095,0.27049,2e-05,0.28597,0.21155,0.28597,0.28597,0.30313,0.1849,0.00292,0.28597,0.12227,0.30313,0.25642,0.32227,0.2318,0.27049,0.27049,0.30313,0.25642,0.12227,0.24358,0.22095,0.28597,0.25642,0.24358,0.21092,0.00107,0.09761,0.30313,0.21092,0.30313,0.30313,0.25642,0.25642,0.24358,0.18821,0.24358,0.24358,0.06086,0.28597,0.28597,0.30313,0.27049,0.27049,0.27049,0.27049,0.30313,0.14593,0.30313,0.15737,0.30313,0.30313,0.19296,0.21676,0.18489,0.28597,0.30313,0.24358,0.28597,0.30313,0.14068,0.27049,0.24358,0.30313,0.21632,0.25642,0.28597,0.18489,0.19471,0.27049,0.25642,0.30313,0.30313,0.27049,0.30313,0.15149,0.2318,0.20162,0.28597,0.28597,0.30313,0.17026,0.3164,0.30313,0.28597,0.30313,0.27049,0.14593,0.28597,0.30313,0.1072,0.02477,0.19471,0.30313,0.27049,0.32227,0.25642,0.27049,0.10067,0.30313,0.34383,0.27049,0.2318,0.08663,0.30313,0.06086,0.27049,0.25642,0.22095,0.06932,0.30313,0.2318,0.1107,0.28597,0.30313,0.15737,0.28597,0.24358,0.30313,0.30313,0.30313,0.27049,0.12285,0.30313,0.30313,0.30313,0.06575,0.28597,0.14336,0.28597,0.27049,0.28597,0.28597,0.28597,0.00761,0.30313,0.05922,0.2318,0.28597,0.30313,0.28597,0.17734,0.06932,0.05644,0.28597,0.30313,0.25642,0.08663,0.27049,0.30313,0.10386,0.25642,0.28597,0.25642,0.27049,0.30313,0.28597,0.28597,0.28597,0.10044,0.30313,0.17806,0.30313,0.30313,0.08415,0.07316,0.20981,0.24358,0.25642,0.28597,0.34383,0.30313,0.2318,0.32227,0.30313,0.25642,0.0892,0.30313,0.22095,0.28597,0.30313,0.30313,0.06908,0.15248,0.16191,0.28597,0.25642,0.30313,0.24358,0.27049,0.30313,0.2318,0.21092,0.11287,0.30313,0.30313,0.30313,0.21092,0.28597,0.22095,0.27049,0.00134,0.0221,0.28597,0.28597,0.2318,0.30313,0.30313,0.28597,0.30313
0.25642,0.21386,0.31083,0.52008,0.47006,0.58637,0.47006,0.3967,0.47006,0.52008,0.17758,0.19296,0.58637,0.58637,0.01375,0.34383,0.47006,0.58637,0.30313,1.0,0.42998,0.27049,0.58637,0.52008,0.58637,0.04552,0.40143,0.34197,0.2388,0.52008,0.58637,0.58637,0.52008,0.17077,0.42998,0.52008,0.58637,0.3967,0.17734,0.58637,0.09297,0.36838,0.47006,0.30313,0.58637,0.58637,0.31819,0.32977,0.58637,0.31339,0.47006,0.28024,0.25642,0.07316,0.20133,0.30169,0.05966,0.52008,0.42998,0.52008,0.52008,0.32021,0.58637,0.15095,0.52008,0.10206,0.58637,0.42998,0.52008,0.36838,0.3967,0.26003,0.58637,0.42998,0.24241,0.3967,0.34383,0.52008,0.42998,0.3967,0.37853,0.08384,0.11822,0.30869,0.32227,0.58637,0.58637,0.42998,0.42998,0.3967,0.42998,0.3967,0.3967,0.05786,0.42998,0.36838,0.58637,0.47006,0.27161,0.47006,0.47006,0.58637,0.20162,0.58637,0.22095,0.58637,0.58637,0.28597,0.52008,0.24358,0.52008,0.30635,0.21151,0.29663,0.42176,0.11235,0.25053,0.3967,0.3195,0.47006,0.42998,0.52008,0.27049,0.52008,0.47006,0.42998,0.58637,0.58637,0.47006,0.58637,0.21092,0.36838,0.30313,0.52008,0.52008,0.58637,0.24358,0.47006,0.58637,0.52008,0.58637,0.47006,0.3182,0.4029,0.32007,0.14068,0.09182,0.52008,0.58637,0.47006,0.52008,0.36838,0.47006,0.13099,0.36065,0.58637,0.47006,0.36838,0.10386,0.58637,0.05786,0.47006,0.42998,0.23602,0.08663,0.58637,0.22674,0.14593,0.52008,0.58637,0.17026,0.52008,0.3967,0.58637,0.58637,0.58637,0.47006,0.36838,0.58637,0.58637,0.58637,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.52008,0.0281,0.58637,3e-05,0.36838,0.52008,0.58637,0.52008,0.25642,0.06078,0.06932,0.52008,0.58637,0.42998,0.10386,0.47006,0.58637,0.1357,0.42998,0.52008,0.42998,0.25053,0.58637,0.52008,0.52008,0.52008,0.13819,0.58637,0.58637,0.58637,0.58637,0.10067,0.09189,0.58637,0.21386,0.42998,0.36838,0.47006,0.58637,0.36838,0.52008,0.31089,0.42998,0.11437,0.32828,0.34383,0.52008,0.58637,0.33485,0.11812,0.27106,0.32089,0.52008,0.42998,0.58637,0.3967,0.47006,0.58637,0.19341,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.28482,0.18667,0.47006,0.1246,0.02677,0.27555,0.33697,0.36838,0.58637,0.58637,0.27497,0.58637
