0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0.02284,6e-05,0.16772,0.12466,0.14617,0.00241,0.00866,0.02621,0.34257,0.28204,0.01419,0.45001,0.1804,0.15114,0.53875,0.14144,0.45001,0.13922,0.29025,0.11394,0.0936,0.13265,0.22939,0.27596,0.07138,0.12092,0.20251,0.32328,0.36422,0.38877,0.2851,0.34257,0.31189,0.53875,0.53875,0.41699,0.53875,0.45001,0.41699,0.53875,0.19161,0.29025,0.48959,0.48959,0.25082,0.26286,0.36422,0.18571,0.48959,0.15226,0.53875,0.38877,0.48959,0.53875,0.48959,0.21121,0.45001,0.36422,0.38877,0.41699,0.41699,0.32328,0.53875,0.34257,0.48959,0.48959,0.38877,0.38877,0.38877,0.41699,0.53875,0.48959,0.45001,0.38877,0.53875,0.38877,0.48959,0.48959,0.28308,0.48959,0.48959,0.2196,0.53875,0.53875,0.53875,0.53875,0.48959,0.45001,0.26286,0.48959,0.53875,0.53875,0.48959,0.41699,0.53875,0.41699,0.48959,0.41699,0.53875,0.48959,0.45001,0.53875,0.32328,0.24002,1.0,0.48959,0.24002,0.48959,0.53875,0.53875,0.48959,0.53875,0.25039,0.27721,0.45001,0.53875,0.48959,0.48959,0.30595,0.53875,0.29081,0.53875,0.53875,0.53875,0.53875,0.53875
0.02284,0.0083,0.16772,0.11191,0.10956,0.01141,0.00948,0.02621,0.205,0.53875,0.0198,0.23334,0.12668,0.15114,0.28387,0.14144,0.26324,0.16623,0.18001,0.10697,0.0936,0.07697,0.15391,0.16358,0.06878,0.12092,0.13443,0.18725,0.22298,0.21999,0.48959,0.28893,0.32328,0.31896,0.30672,0.2758,0.30672,0.24976,0.25808,0.53875,0.22462,0.29025,0.48959,0.29438,0.20319,0.15618,0.22466,0.18557,0.28561,0.18732,0.31896,0.22574,0.31254,0.31019,0.48959,0.41699,0.25076,0.22606,0.38877,0.24497,0.23031,0.15451,0.53875,0.22811,0.48959,0.48959,0.21279,0.24039,0.23127,0.24936,0.30321,0.28127,0.45001,0.23024,0.31896,0.22387,0.28127,0.31912,0.30541,0.26727,0.48959,0.22813,0.3306,0.27868,0.29647,0.29671,0.32043,0.26189,0.17339,0.28065,0.30426,0.30605,0.2704,0.22823,0.53875,0.60183,0.28346,0.69509,0.53875,0.29307,0.25583,0.28157,0.32328,0.25491,0.48959,1.0,0.25491,0.29087,0.74319,0.53875,0.27671,0.33348,0.48959,0.29625,0.33442,0.30354,0.38574,0.29438,0.30595,0.53875,0.29768,0.53875,0.30719,0.29323,0.53875,0.53875
0.02246,6e-05,0.16189,0.0975,0.10284,0.00238,0.00061,0.02576,0.20229,0.48959,0.01398,0.22094,0.11422,0.14617,0.25686,0.13694,0.23782,0.2397,0.15342,0.11066,0.09113,0.12856,0.13922,0.15271,0.0936,0.11735,0.12675,0.17425,0.19574,0.20338,0.23652,0.19098,0.17297,0.28183,0.29438,0.28252,0.29438,0.2307,0.23142,0.48959,0.44691,0.27596,0.45001,0.30641,0.18627,0.14762,0.20309,0.32328,0.25552,0.1072,0.28183,0.22377,0.26359,0.27531,0.45001,0.38877,0.22776,0.20413,0.36422,0.22166,0.21072,0.25082,0.48959,0.1956,0.45001,0.45001,0.20963,0.20963,0.21272,0.24946,0.28974,0.25228,0.41699,0.20198,0.28183,0.20417,0.25228,0.25197,0.40049,0.25859,0.45001,0.48557,0.27531,0.48959,0.26507,0.26525,0.27522,0.2391,0.25082,0.2568,0.29113,0.27407,0.24628,0.38877,0.48959,0.22428,0.25586,0.22428,0.48959,0.24565,0.23409,0.26305,0.30595,0.69579,0.24002,0.25491,1.0,0.24933,0.2747,0.48959,0.26741,0.48959,0.45001,0.44424,0.23666,0.26802,0.26514,0.26204,0.29025,0.48959,0.48959,0.48959,0.48959,0.26721,0.48959,0.48959
0.04615,0.00646,0.16772,0.22953,0.42233,0.00246,0.00064,0.02715,0.40086,0.28275,0.01462,0.23957,0.43945,0.10931,0.39909,0.08308,0.29591,0.25082,0.1543,0.08959,0.09884,0.122,0.18936,0.38114,0.09617,0.12092,0.29874,0.42527,0.45275,0.43755,0.48959,0.24886,0.32328,0.35941,0.29841,0.26361,0.29841,0.27205,0.29852,0.27572,0.40236,0.29025,0.48959,0.33483,0.16966,0.17848,0.26188,0.34257,0.32193,0.18732,0.35941,0.22247,0.29757,0.34651,0.48959,0.41699,0.44276,0.26398,0.38877,0.55774,0.3967,0.14967,0.31847,0.33645,0.24799,0.48959,0.2159,0.25388,0.26148,0.47913,0.29624,0.59404,0.24214,0.434,0.43658,0.43598,0.53374,0.48749,0.33903,0.26563,0.48959,0.22451,0.35478,0.27932,0.49399,0.49576,0.34252,0.2921,0.26286,0.48442,0.2969,0.51624,0.44991,0.28099,0.53875,0.25456,0.31263,0.25456,0.29225,0.48488,0.3275,0.28007,0.19459,0.24933,0.48959,0.29087,0.24933,1.0,0.31545,0.37894,0.32739,0.31888,0.48959,0.49246,0.28877,0.36145,0.28567,0.33483,0.30595,0.2942,0.28488,0.30674,0.29869,0.40152,0.53875,0.53875
0.02323,0.0083,0.17388,0.11387,0.11204,0.01142,0.00948,0.02667,0.21582,0.6035,0.01991,0.25313,0.13014,0.15637,0.31625,0.14617,0.28303,0.17225,0.18786,0.10868,0.09617,0.07911,0.15906,0.17073,0.07011,0.12466,0.1386,0.19689,0.23525,0.2341,0.53875,0.29975,0.34257,0.35134,0.3391,0.29232,0.3391,0.26955,0.27459,0.6035,0.23689,0.30595,0.53875,0.31896,0.20921,0.16273,0.23694,0.19639,0.31019,0.19468,0.35134,0.23985,0.33712,0.34257,0.53875,0.45001,0.27055,0.23834,0.41699,0.26148,0.24683,0.16105,0.6035,0.23893,0.53875,0.53875,0.2269,0.2545,0.24538,0.26588,0.33559,0.30585,0.48959,0.24435,0.35134,0.23798,0.30585,0.3437,0.33779,0.29185,0.53875,0.24465,0.36298,0.31105,0.32884,0.32909,0.34501,0.28168,0.17994,0.30523,0.33664,0.33843,0.29498,0.24474,0.6035,0.61834,0.30804,0.66271,0.6035,0.31765,0.27562,0.31395,0.34257,0.2747,0.53875,0.74319,0.2747,0.31545,1.0,0.6035,0.30129,0.36586,0.53875,0.32863,0.35421,0.33591,0.41032,0.31896,0.32328,0.6035,0.33005,0.6035,0.33957,0.32561,0.6035,0.6035
0.2407,6e-05,0.17388,0.12856,0.10828,0.00243,0.00063,0.04364,0.20613,0.32949,0.0144,0.25773,0.12637,0.13425,0.32133,0.08991,0.48959,0.26286,0.30595,0.11735,0.06279,0.13694,0.2397,0.1706,0.09884,0.12466,0.13551,0.19676,0.22363,0.23397,0.53875,0.36422,0.34257,0.6035,0.6035,0.45001,0.6035,0.48959,0.45001,0.31122,0.21599,0.18328,0.28918,0.53875,0.26286,0.27596,0.38877,0.36422,0.53875,0.19468,0.6035,0.21387,0.53875,0.6035,0.53875,0.45001,0.271,0.38877,0.22619,0.25772,0.24715,0.27596,0.37751,0.36422,0.28633,0.29968,0.21793,0.24623,0.41699,0.25426,0.6035,0.30209,0.28292,0.23224,0.6035,0.23481,0.30209,0.30837,0.6035,0.27517,0.27971,0.45001,0.6035,0.3049,0.32589,0.32611,0.53875,0.48959,0.27596,0.29312,0.6035,0.32794,0.29485,0.29978,0.6035,0.45001,0.53875,0.45001,0.3476,0.29397,0.48959,0.6035,0.21986,0.48959,0.53875,0.53875,0.48959,0.37894,0.6035,1.0,0.69971,0.6035,0.53875,0.3257,0.48959,0.6035,0.53875,0.53875,0.32328,0.35297,0.6035,0.37038,0.6035,0.3217,0.32465,0.32155
0.02363,6e-05,0.16772,0.10251,0.10202,0.03381,0.00064,0.02621,0.19236,0.53875,0.01419,0.23852,0.11914,0.16189,0.28182,0.15114,0.25606,0.25082,0.16179,0.11394,0.0936,0.13265,0.14595,0.16047,0.09617,0.12092,0.13211,0.18413,0.2079,0.21687,0.48959,0.20206,0.32328,0.30956,0.55413,0.26972,0.55413,0.24869,0.24867,0.53875,0.21992,0.29025,0.48959,0.28498,0.19684,0.15512,0.2162,0.34257,0.27741,0.18732,0.30956,0.23899,0.28589,0.30199,0.48959,0.41699,0.2451,0.2174,0.38877,0.23743,0.22541,0.26286,0.53875,0.20787,0.48959,0.48959,0.2236,0.2236,0.22757,0.23428,0.31776,0.27374,0.45001,0.2153,0.30956,0.21752,0.27374,0.27297,0.29795,0.28094,0.48959,0.2398,0.30199,0.53875,0.29055,0.29076,0.29934,0.25819,0.26286,0.27827,0.31938,0.32309,0.26729,0.48959,0.53875,0.24041,0.27723,0.24041,0.53875,0.26638,0.25238,0.29469,0.36422,0.26741,0.48959,0.27671,0.26741,0.32739,0.30129,0.69971,1.0,0.53875,0.48959,0.29038,0.25449,0.29405,0.28765,0.28498,0.30595,0.53875,0.53875,0.53875,0.53875,0.29261,0.53875,0.53875
0.02323,0.02844,0.17388,0.14951,0.1326,0.00249,0.00062,0.02763,0.2296,0.6035,0.01485,0.48959,0.1507,0.15637,0.32608,0.14617,0.29954,0.26286,0.30595,0.16578,0.09617,0.13694,0.18235,0.19241,0.09884,0.12466,0.14502,0.21857,0.25418,0.25578,0.53875,0.22597,0.34257,0.38698,0.6035,0.31037,0.6035,0.29859,0.31023,0.6035,0.22943,0.30595,0.69971,0.3546,0.26286,0.19177,0.26383,0.36422,0.33517,0.19468,0.38698,0.41699,0.33085,0.36754,0.53875,0.45001,0.2823,0.26685,0.41699,0.28204,0.256,0.24622,0.6035,0.27302,0.53875,0.53875,0.48959,0.31403,0.28434,0.28481,0.6035,0.32641,0.48959,0.30277,0.38698,0.25248,0.32641,0.30906,0.35793,0.53875,0.53875,0.45001,0.3807,0.33405,0.34154,0.34197,0.37403,0.32064,0.27596,0.31286,0.6035,0.34548,0.31666,0.28803,0.6035,0.28911,0.31596,0.28911,0.6035,0.31003,0.30453,0.6035,0.34257,0.48959,0.53875,0.33348,0.48959,0.31888,0.36586,0.6035,0.53875,1.0,0.53875,0.34117,0.2824,0.35449,0.53875,0.3546,0.32328,0.6035,0.6035,0.6035,0.4064,0.32897,0.6035,0.6035
0.02363,6e-05,0.16772,0.12466,0.14617,0.02729,0.00601,0.02715,0.34257,0.2925,0.01462,0.45001,0.1804,0.15114,0.53875,0.09572,0.45001,0.14715,0.29025,0.11394,0.0936,0.10302,0.22939,0.27596,0.06409,0.12856,0.20251,0.32328,0.36422,0.38877,0.25735,0.34257,0.17132,0.53875,0.53875,0.41699,0.53875,0.45001,0.41699,0.28853,0.36422,0.29025,0.48959,0.48959,0.25082,0.26286,0.36422,0.18055,0.48959,0.10061,0.53875,0.38877,0.48959,0.53875,0.29186,0.22938,0.45001,0.36422,0.38877,0.41699,0.41699,0.17225,0.53875,0.34257,0.48959,0.48959,0.38877,0.38877,0.38877,0.41699,0.53875,0.48959,0.45001,0.38877,0.53875,0.38877,0.48959,0.48959,0.53875,0.48959,0.48959,0.41699,0.53875,0.53875,0.53875,0.53875,0.48959,0.45001,0.26286,0.48959,0.53875,0.28677,0.48959,0.41699,0.53875,0.41699,0.48959,0.41699,0.53875,0.48959,0.45001,0.53875,0.32328,0.45001,0.25039,0.48959,0.45001,0.48959,0.53875,0.53875,0.48959,0.53875,1.0,0.53875,0.45001,0.53875,0.27044,0.48959,0.17656,0.53875,0.30481,0.53875,0.53875,0.53875,0.53875,0.53875
0.0399,0.00518,0.17388,0.13635,0.31742,0.00249,0.00063,0.02763,0.3816,0.31292,0.01485,0.25644,0.33551,0.10122,0.41836,0.07917,0.30441,0.26286,0.16039,0.08561,0.10162,0.14617,0.18173,0.31832,0.10451,0.13265,0.27526,0.34448,0.42418,0.38169,0.27438,0.23801,0.20639,0.37382,0.32498,0.27081,0.32498,0.28373,0.29708,0.30705,0.56323,0.30595,0.53875,0.34145,0.16745,0.17691,0.25973,0.36422,0.33294,0.10737,0.37382,0.23156,0.30224,0.36532,0.53875,0.45001,0.435,0.26113,0.41699,0.46686,0.39227,0.15274,0.34005,0.25763,0.27194,0.53875,0.26279,0.29453,0.26227,0.4548,0.32357,0.51123,0.25847,0.38201,0.37382,0.41626,0.51123,0.48022,0.4274,0.28631,0.53875,0.49824,0.37213,0.31048,0.49683,0.49817,0.3474,0.29857,0.27596,0.4429,0.324,0.51417,0.44257,0.25497,0.6035,0.25188,0.32738,0.25188,0.32001,0.46714,0.29269,0.31115,0.18183,0.44424,0.27721,0.29625,0.44424,0.49246,0.32863,0.3257,0.29038,0.34117,0.53875,1.0,0.28942,0.34658,0.28962,0.34145,0.32328,0.32122,0.6035,0.33104,0.32516,0.41886,0.6035,0.6035
0.02246,0.00412,0.16189,0.12994,0.12689,0.00238,0.00061,0.02576,0.21164,0.48959,0.01398,0.22767,0.14311,0.14617,0.33327,0.13694,0.36871,0.2397,0.16409,0.07588,0.09113,0.07411,0.16907,0.17026,0.0936,0.11735,0.14057,0.1918,0.22921,0.22093,0.45001,0.48528,0.30595,0.31428,0.27758,0.2596,0.27758,0.2926,0.26386,0.48959,0.23672,0.27596,0.45001,0.29449,0.1958,0.20952,0.33714,0.32328,0.38611,0.1804,0.31428,0.21123,0.32501,0.4059,0.45001,0.38877,0.25841,0.23536,0.36422,0.25055,0.23216,0.1371,0.48959,0.23491,0.45001,0.45001,0.21093,0.21869,0.23224,0.25231,0.29083,0.28117,0.41699,0.22797,0.31428,0.23004,0.28117,0.2751,0.30047,0.24797,0.45001,0.21529,0.31282,0.24972,0.28969,0.29001,0.30627,0.25863,0.25082,0.27087,0.27613,0.29817,0.26383,0.20487,0.48959,0.30379,0.37413,0.30379,0.48959,0.29197,0.25286,0.26587,0.30595,0.23666,0.45001,0.33442,0.23666,0.28877,0.35421,0.48959,0.25449,0.2824,0.45001,0.28942,1.0,0.2929,0.40177,0.29449,0.29025,0.48959,0.27189,0.48959,0.26546,0.36193,0.48959,0.48959
0.02323,0.00571,0.17388,0.14383,0.1354,0.00243,0.00062,0.02667,0.26776,0.6035,0.0144,0.25052,0.15349,0.15637,0.33908,0.14617,0.30557,0.26286,0.1619,0.0873,0.09617,0.09808,0.18387,0.18261,0.09884,0.12466,0.14856,0.20877,0.29721,0.24598,0.53875,0.2449,0.34257,0.3813,0.33027,0.2789,0.33027,0.2771,0.30455,0.6035,0.25252,0.30595,0.53875,0.34892,0.17767,0.17028,0.26346,0.36422,0.33583,0.19468,0.47221,0.23276,0.31155,0.36821,0.53875,0.45001,0.28783,0.26557,0.41699,0.28484,0.26172,0.15393,0.6035,0.26602,0.53875,0.53875,0.22142,0.24298,0.32127,0.32784,0.32779,0.32921,0.48959,0.25492,0.3813,0.25744,0.39758,0.32088,0.42851,0.28495,0.53875,0.23875,0.45365,0.30768,0.34691,0.34731,0.36553,0.35758,0.27596,0.3158,0.32854,0.35744,0.3497,0.23881,0.6035,0.25917,0.32791,0.25917,0.6035,0.32189,0.34034,0.31051,0.34257,0.26802,0.53875,0.30354,0.26802,0.36145,0.33591,0.6035,0.29405,0.35449,0.53875,0.34658,0.2929,1.0,0.30219,0.34892,0.32328,0.6035,0.31058,0.6035,0.3306,0.35162,0.6035,0.6035
0.02284,6e-05,0.16772,0.09983,0.10061,0.09709,0.00061,0.02621,0.1916,0.53875,0.01419,0.23761,0.11773,0.15114,0.28149,0.08217,0.25459,0.25082,0.16075,0.11394,0.0936,0.10204,0.1443,0.15944,0.09617,0.12092,0.13089,0.1831,0.20677,0.21584,0.48959,0.30922,0.32328,0.30688,0.31959,0.26656,0.31959,0.24743,0.24599,0.27867,0.21869,0.29025,0.48959,0.2823,0.19258,0.15386,0.21425,0.34257,0.27562,0.18732,0.30688,0.23649,0.31298,0.3002,0.27066,0.41699,0.2444,0.21532,0.38877,0.23602,0.22492,0.15469,0.53875,0.20564,0.48959,0.48959,0.22216,0.22216,0.22537,0.23315,0.31483,0.27232,0.45001,0.21441,0.30688,0.2166,0.27232,0.27195,0.29657,0.27876,0.48959,0.23815,0.3002,0.53875,0.28979,0.28997,0.29564,0.256,0.26286,0.27684,0.31625,0.30869,0.26626,0.41699,0.53875,0.34943,0.27589,0.34943,0.53875,0.2933,0.25087,0.28774,0.32328,0.26514,0.48959,0.38574,0.26514,0.28567,0.41032,0.53875,0.28765,0.53875,0.27044,0.28962,0.40177,0.30219,1.0,0.2823,0.22961,0.53875,0.30735,0.53875,0.53875,0.29191,0.53875,0.53875
0.02284,0.0109,0.16772,0.2145,0.1764,0.00241,0.00062,0.02621,0.25139,0.53875,0.01419,0.236,0.19352,0.15114,0.30668,0.14144,0.32784,0.25082,0.16013,0.10991,0.0936,0.14144,0.2276,0.20953,0.09617,0.12092,0.17432,0.23319,0.28243,0.26593,0.48959,0.25986,0.32328,0.42155,0.31856,0.29117,0.31856,0.29644,0.36067,0.53875,0.29335,0.29025,0.48959,0.39697,0.19617,0.20286,0.30711,0.34257,0.36344,0.18732,0.42155,0.23368,0.30432,0.38802,0.48959,0.41699,0.29363,0.31234,0.38877,0.31181,0.2654,0.16114,0.53875,0.32177,0.48959,0.48959,0.21677,0.25035,0.30729,0.30882,0.31265,0.34812,0.45001,0.27445,0.42155,0.27461,0.34812,0.40801,0.3712,0.27351,0.48959,0.23273,0.40073,0.27994,0.3421,0.34287,0.41146,0.33791,0.26286,0.32486,0.31438,0.3577,0.31635,0.23288,0.53875,0.25808,0.33874,0.25808,0.53875,0.40395,0.31475,0.2832,0.32328,0.26204,0.48959,0.29438,0.26204,0.33483,0.31896,0.53875,0.28498,0.3546,0.48959,0.34145,0.29449,0.34892,0.2823,1.0,0.30595,0.53875,0.53875,0.53875,0.31938,0.31712,0.53875,0.53875
0.02033,6e-05,0.13265,0.10162,0.11735,0.07895,0.00065,0.02323,0.2397,0.32328,0.01279,0.29025,0.14144,0.12092,0.32328,0.0653,0.29025,0.18732,0.21087,0.0936,0.07807,0.07635,0.17388,0.20251,0.08006,0.09884,0.15637,0.22939,0.25082,0.26286,0.30595,0.2397,0.22939,0.32328,0.32328,0.27596,0.32328,0.29025,0.27596,0.16829,0.25082,0.21087,0.30595,0.30595,0.17496,0.19468,0.25082,0.2397,0.30595,0.14617,0.32328,0.26286,0.30595,0.32328,0.17678,0.27596,0.29025,0.25082,0.29025,0.27596,0.27596,0.11852,0.32328,0.2397,0.30595,0.30595,0.26286,0.26286,0.26286,0.27596,0.32328,0.30595,0.29025,0.26286,0.32328,0.26286,0.30595,0.30595,0.32328,0.30595,0.30595,0.27596,0.32328,0.32328,0.32328,0.32328,0.30595,0.29025,0.19468,0.30595,0.32328,0.16943,0.30595,0.27596,0.32328,0.27596,0.30595,0.27596,0.32328,0.30595,0.29025,0.32328,0.22939,0.29025,0.30595,0.30595,0.29025,0.30595,0.32328,0.32328,0.30595,0.32328,0.17656,0.32328,0.29025,0.32328,0.22961,0.30595,1.0,0.32328,0.32328,0.32328,0.32328,0.32328,0.21463,0.32328
0.07626,6e-05,0.17388,0.12856,0.10449,0.00243,0.00062,0.02667,0.20166,0.32395,0.0144,0.31809,0.12259,0.13126,0.31767,0.08721,0.48959,0.26286,0.30595,0.11735,0.09617,0.13694,0.2397,0.16498,0.09884,0.12466,0.13199,0.19114,0.21938,0.22834,0.53875,0.36422,0.34257,0.6035,0.6035,0.45001,0.6035,0.48959,0.45001,0.31226,0.21158,0.30595,0.53875,0.53875,0.26286,0.27596,0.38877,0.36422,0.53875,0.19468,0.6035,0.21349,0.53875,0.6035,0.53875,0.45001,0.26722,0.38877,0.41699,0.25393,0.24337,0.27596,0.4152,0.36422,0.35622,0.53875,0.21895,0.24406,0.41699,0.25001,0.6035,0.2983,0.27968,0.22663,0.6035,0.23037,0.2983,0.30719,0.6035,0.27493,0.53875,0.45001,0.6035,0.30427,0.32142,0.32164,0.53875,0.48959,0.27596,0.28751,0.6035,0.32349,0.28923,0.25957,0.6035,0.45001,0.53875,0.45001,0.34842,0.28949,0.48959,0.6035,0.19114,0.48959,0.53875,0.53875,0.48959,0.2942,0.6035,0.35297,0.53875,0.6035,0.53875,0.32122,0.48959,0.6035,0.53875,0.53875,0.32328,1.0,0.6035,0.38575,0.6035,0.31739,0.6035,0.6035
0.02323,6e-05,0.17388,0.12856,0.15114,0.00243,0.02205,0.02667,0.36422,0.34568,0.0144,0.48959,0.18732,0.15637,0.6035,0.14617,0.48959,0.1763,0.30595,0.11735,0.09617,0.08181,0.2397,0.29025,0.08838,0.12466,0.21087,0.34257,0.38877,0.41699,0.28184,0.21028,0.2019,0.6035,0.6035,0.45001,0.6035,0.48959,0.45001,0.6035,0.38877,0.30595,0.53875,0.53875,0.26286,0.27596,0.38877,0.21231,0.53875,0.12166,0.6035,0.41699,0.29682,0.6035,0.53875,0.41143,0.48959,0.38877,0.41699,0.45001,0.45001,0.27596,0.6035,0.36422,0.53875,0.53875,0.41699,0.41699,0.41699,0.45001,0.6035,0.53875,0.48959,0.41699,0.6035,0.41699,0.53875,0.53875,0.6035,0.53875,0.53875,0.45001,0.6035,0.6035,0.6035,0.6035,0.53875,0.48959,0.27596,0.53875,0.6035,0.6035,0.53875,0.45001,0.6035,0.25331,0.53875,0.25331,0.6035,0.29587,0.48959,0.6035,0.34257,0.48959,0.29081,0.29768,0.48959,0.28488,0.33005,0.6035,0.53875,0.6035,0.30481,0.6035,0.27189,0.31058,0.30735,0.53875,0.32328,0.6035,1.0,0.6035,0.6035,0.6035,0.6035,0.6035
0.09589,6e-05,0.17388,0.12856,0.11914,0.00243,0.00062,0.02667,0.21152,0.33891,0.0144,0.26453,0.13723,0.15122,0.32427,0.09013,0.48959,0.26286,0.30595,0.11735,0.09617,0.13694,0.2397,0.17833,0.09884,0.12466,0.14305,0.20449,0.23202,0.2417,0.53875,0.36422,0.34257,0.6035,0.6035,0.45001,0.6035,0.48959,0.45001,0.31441,0.22024,0.30595,0.53875,0.53875,0.26286,0.27596,0.38877,0.36422,0.53875,0.19468,0.6035,0.21603,0.53875,0.6035,0.53875,0.45001,0.27654,0.38877,0.41699,0.26858,0.25098,0.27596,0.42887,0.36422,0.27899,0.53875,0.2211,0.25891,0.41699,0.26264,0.6035,0.31295,0.30333,0.23882,0.6035,0.24141,0.31295,0.31713,0.6035,0.27776,0.53875,0.45001,0.6035,0.30554,0.33133,0.33167,0.53875,0.48959,0.27596,0.29971,0.6035,0.33446,0.30258,0.26667,0.6035,0.45001,0.53875,0.45001,0.37222,0.29964,0.48959,0.6035,0.20449,0.48959,0.53875,0.53875,0.48959,0.30674,0.6035,0.37038,0.53875,0.6035,0.53875,0.33104,0.48959,0.6035,0.53875,0.53875,0.32328,0.38575,0.6035,1.0,0.8,0.32527,0.6035,0.6035
0.02323,0.0167,0.17388,0.11428,0.10928,0.00243,0.00062,0.02667,0.21344,0.6035,0.0144,0.48959,0.12737,0.15637,0.31517,0.14617,0.27717,0.26286,0.30595,0.12609,0.09617,0.09575,0.18132,0.17103,0.09884,0.12466,0.12717,0.19719,0.23373,0.2344,0.53875,0.20812,0.34257,0.35175,0.6035,0.27701,0.6035,0.27281,0.27501,0.6035,0.21522,0.30595,0.53875,0.31938,0.26286,0.16599,0.23529,0.36422,0.30817,0.19468,0.35175,0.22183,0.30567,0.34055,0.53875,0.45001,0.26707,0.27258,0.41699,0.25872,0.24345,0.18343,0.6035,0.24151,0.53875,0.53875,0.41699,0.25395,0.2497,0.26435,0.6035,0.30309,0.48959,0.24665,0.35175,0.23458,0.30309,0.29294,0.33496,0.53875,0.53875,0.45001,0.35348,0.32663,0.33325,0.33358,0.33756,0.28601,0.27596,0.29322,0.6035,0.32769,0.29528,0.2622,0.6035,0.26282,0.29698,0.26282,0.6035,0.29351,0.27741,0.30873,0.34257,0.48959,0.53875,0.30719,0.48959,0.29869,0.33957,0.6035,0.53875,0.4064,0.53875,0.32516,0.26546,0.3306,0.53875,0.31938,0.32328,0.6035,0.6035,0.8,1.0,0.31604,0.6035,0.6035
0.03459,0.00266,0.17388,0.11203,0.21709,0.00243,0.00063,0.02667,0.32155,0.31116,0.0144,0.25639,0.23519,0.09717,0.57382,0.0781,0.34706,0.26286,0.16109,0.0729,0.09617,0.13694,0.16194,0.23216,0.09884,0.12466,0.19701,0.25832,0.33196,0.29552,0.53875,0.24709,0.34257,0.3495,0.32699,0.26481,0.32699,0.29363,0.27275,0.30622,0.33817,0.30595,0.53875,0.31712,0.16711,0.18681,0.30619,0.36422,0.37865,0.19468,0.39147,0.2641,0.32585,0.41102,0.53875,0.45001,0.36079,0.23921,0.41699,0.36653,0.34387,0.14556,0.3324,0.23376,0.27147,0.53875,0.22901,0.25176,0.24141,0.36258,0.32573,0.4109,0.25592,0.29933,0.3495,0.35152,0.4109,0.40092,0.34184,0.31325,0.53875,0.24167,0.35048,0.31045,0.41946,0.50034,0.32811,0.27771,0.27596,0.3864,0.32612,0.43035,0.49975,0.2459,0.6035,0.24886,0.39749,0.24886,0.3166,0.40642,0.27471,0.31689,0.2084,0.26721,0.53875,0.29323,0.26721,0.40152,0.32561,0.3217,0.29261,0.32897,0.53875,0.41886,0.36193,0.35162,0.29191,0.31712,0.32328,0.31739,0.6035,0.32527,0.31604,1.0,0.6035,0.6035
0.02323,6e-05,0.17388,0.12856,0.15114,0.00243,0.00062,0.02667,0.36422,0.6035,0.0144,0.48959,0.18732,0.15637,0.6035,0.14617,0.48959,0.26286,0.30595,0.11735,0.09617,0.14617,0.2397,0.29025,0.09884,0.12466,0.21087,0.34257,0.38877,0.41699,0.53875,0.36422,0.34257,0.6035,0.6035,0.45001,0.6035,0.48959,0.45001,0.6035,0.38877,0.30595,0.53875,0.53875,0.16477,0.27596,0.38877,0.36422,0.53875,0.19468,0.6035,0.41699,0.53875,0.6035,0.53875,0.45001,0.48959,0.38877,0.2379,0.45001,0.45001,0.27596,0.6035,0.36422,0.53875,0.53875,0.41699,0.41699,0.41699,0.45001,0.6035,0.53875,0.48959,0.41699,0.6035,0.41699,0.53875,0.53875,0.6035,0.53875,0.29183,0.45001,0.6035,0.6035,0.6035,0.6035,0.53875,0.48959,0.27596,0.53875,0.6035,0.6035,0.53875,0.45001,0.6035,0.45001,0.53875,0.45001,0.6035,0.53875,0.48959,0.6035,0.34257,0.48959,0.53875,0.53875,0.48959,0.53875,0.6035,0.32465,0.53875,0.6035,0.53875,0.6035,0.48959,0.6035,0.53875,0.53875,0.21463,0.6035,0.6035,0.6035,0.6035,0.6035,1.0,0.6035
